Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Correct
-0.352792,0.6434969,-2.452872,-0.596749,0.6884646,-2.356896,-0.5540124,0.8963969,-2.193354,1
-0.3539379,0.6445887,-2.448502,-0.598733,0.6834906,-2.352011,-0.5574019,0.8907116,-2.18721,1
-0.356749,0.6392471,-2.455118,-0.6020809,0.6783576,-2.360085,-0.5622262,0.8869799,-2.196694,1
-0.3533834,0.6347196,-2.429801,-0.6000869,0.666138,-2.335468,-0.5621545,0.8734997,-2.170027,1
-0.356195,0.6351675,-2.444163,-0.6040097,0.6636122,-2.35182,-0.566968,0.8703865,-2.185445,1
-0.3526364,0.6350642,-2.437116,-0.6015793,0.6593121,-2.346629,-0.5659568,0.8645488,-2.178055,1
-0.3525472,0.6363797,-2.44293,-0.6024065,0.657434,-2.354186,-0.5683961,0.8618384,-2.184273,1
-0.3522552,0.6352624,-2.444312,-0.6023127,0.6551129,-2.355849,-0.5687495,0.8594435,-2.185758,1
-0.3524335,0.6349925,-2.444445,-0.6027179,0.6530147,-2.356232,-0.5695103,0.8571771,-2.18587,1
-0.3532581,0.6352826,-2.44834,-0.6039444,0.6516129,-2.360943,-0.5723704,0.8556998,-2.19018,1
-0.3529688,0.6356245,-2.452469,-0.6033887,0.6501768,-2.364001,-0.5730405,0.8540152,-2.19272,1
-0.3531995,0.6359434,-2.453323,-0.6040609,0.6493116,-2.365925,-0.5748742,0.8529224,-2.194172,1
-0.3523899,0.6358316,-2.450871,-0.6032788,0.6493087,-2.363569,-0.5740681,0.8527409,-2.191609,1
-0.3543691,0.6348045,-2.454177,-0.6051028,0.6490784,-2.366556,-0.5754595,0.8531544,-2.195435,1
-0.3546998,0.6350502,-2.454859,-0.6056556,0.6488529,-2.3678,-0.5768722,0.8528715,-2.196464,1
-0.3539822,0.6337161,-2.452332,-0.605159,0.6472257,-2.365866,-0.5768391,0.8510427,-2.194213,1
-0.3531543,0.6353928,-2.45986,-0.6038151,0.6497133,-2.372039,-0.5739748,0.853644,-2.200778,1
-0.3540446,0.6375418,-2.456029,-0.6046087,0.6498783,-2.367632,-0.5748332,0.8533707,-2.19584,1
-0.355823,0.6362627,-2.456821,-0.6059415,0.6515971,-2.367635,-0.5753387,0.856761,-2.19799,1
-0.3530788,0.6382049,-2.456307,-0.6030093,0.6575117,-2.367366,-0.5735205,0.8641987,-2.199381,1
-0.3520155,0.6390157,-2.457176,-0.6013781,0.6629686,-2.367772,-0.5717604,0.8702598,-2.200555,1
-0.3547283,0.6395645,-2.457507,-0.6029333,0.669327,-2.366639,-0.5712321,0.8776052,-2.201038,1
-0.3530036,0.6411504,-2.455994,-0.6001252,0.6748896,-2.363576,-0.5667683,0.8830314,-2.198129,1
-0.3506086,0.643173,-2.455365,-0.5968785,0.6799083,-2.361823,-0.5612794,0.887108,-2.195662,1
-0.3500693,0.6421502,-2.455415,-0.5951328,0.6849619,-2.36129,-0.5589514,0.8940232,-2.197605,1
-0.3514851,0.6441529,-2.45785,-0.5939321,0.6962247,-2.361639,-0.5562206,0.9074264,-2.201077,1
-0.3523597,0.6475641,-2.457393,-0.592289,0.7067382,-2.359002,-0.5523975,0.9178369,-2.198832,1
-0.3508246,0.649626,-2.461883,-0.5893196,0.7142133,-2.363409,-0.5491487,0.9257078,-2.203832,1
-0.3507284,0.651212,-2.46244,-0.5870436,0.7213649,-2.362529,-0.5471084,0.9349951,-2.205763,1
-0.3473393,0.655678,-2.463184,-0.5811437,0.7326202,-2.362368,-0.5410788,0.9469031,-2.206528,1
-0.3493668,0.6570466,-2.460892,-0.5795189,0.7413,-2.357548,-0.535243,0.9562525,-2.203784,1
-0.3455218,0.6582398,-2.455438,-0.5732315,0.7471036,-2.350558,-0.5274915,0.9621531,-2.197359,1
-0.3457835,0.6586426,-2.452548,-0.5703626,0.7533922,-2.346081,-0.5249582,0.9708161,-2.196169,1
-0.3412126,0.6619093,-2.451492,-0.5611134,0.7647577,-2.342798,-0.512198,0.9825897,-2.194593,1
-0.3433606,0.6641674,-2.4514,-0.5585598,0.7752341,-2.341391,-0.5081335,0.9937709,-2.194738,1
-0.3418946,0.6667563,-2.452173,-0.5547051,0.7830353,-2.342906,-0.503808,1.001647,-2.196527,1
-0.339434,0.6673554,-2.448023,-0.5494143,0.7892377,-2.339389,-0.500857,1.009788,-2.195139,1
-0.3368493,0.6706975,-2.443677,-0.5410227,0.8005246,-2.333193,-0.4894984,1.021139,-2.190075,1
-0.3354547,0.6725292,-2.436421,-0.5342236,0.8082372,-2.323183,-0.4776117,1.028556,-2.181539,1
-0.3323155,0.6748334,-2.433605,-0.5263486,0.8145147,-2.317034,-0.4642492,1.034036,-2.176455,1
-0.3332873,0.677869,-2.437669,-0.5232334,0.8227088,-2.320663,-0.464722,1.044313,-2.181823,1
-0.3340777,0.681697,-2.441808,-0.5190349,0.832998,-2.324986,-0.462328,1.055047,-2.186109,1
-0.3343145,0.6849881,-2.441555,-0.514869,0.8423554,-2.325865,-0.4604691,1.064895,-2.18685,1
-0.3284714,0.6881486,-2.438086,-0.5049399,0.8487715,-2.32058,-0.4493823,1.072359,-2.183723,1
-0.3290609,0.6885212,-2.433458,-0.5012392,0.8521715,-2.313785,-0.4423355,1.07592,-2.178598,1
-0.3327605,0.6894207,-2.432573,-0.4983863,0.8575059,-2.309837,-0.43402,1.081897,-2.178256,1
-0.3275478,0.6919789,-2.426343,-0.4879104,0.8649149,-2.303357,-0.4233664,1.091109,-2.174989,1
-0.3255956,0.6933934,-2.422492,-0.4812264,0.8696346,-2.298127,-0.4182033,1.097593,-2.172145,1
-0.3254171,0.6934752,-2.419076,-0.4736582,0.8747565,-2.292941,-0.4076598,1.103622,-2.170167,1
-0.3266661,0.6951186,-2.414379,-0.4683756,0.878619,-2.284016,-0.3977499,1.107038,-2.162999,1
-0.3271909,0.6946132,-2.40903,-0.4630679,0.8798504,-2.274966,-0.3864649,1.107486,-2.156129,1
-0.3288884,0.6967773,-2.411307,-0.461471,0.8836663,-2.27624,-0.3834601,1.111792,-2.159274,1
-0.3251966,0.7030349,-2.414347,-0.4490258,0.8959794,-2.279487,-0.3739555,1.126561,-2.165449,1
-0.3251966,0.7030349,-2.414347,-0.4490258,0.8959794,-2.279487,-0.3739555,1.126561,-2.165449,1
-0.3192966,0.7057607,-2.410755,-0.4397653,0.9004855,-2.275411,-0.366788,1.131831,-2.161561,1
-0.3189367,0.7123628,-2.413292,-0.4357308,0.9063451,-2.273726,-0.3612528,1.136872,-2.159189,1
-0.3140889,0.711512,-2.409569,-0.4255512,0.9075661,-2.268546,-0.3467995,1.137887,-2.156481,1
-0.3171058,0.7091407,-2.408516,-0.4217182,0.9090793,-2.267699,-0.3390035,1.139543,-2.158828,1
-0.3159254,0.7085854,-2.40678,-0.4181781,0.9099256,-2.266228,-0.3357888,1.140999,-2.158408,1
-0.3124593,0.7107605,-2.405803,-0.4102309,0.9150591,-2.266335,-0.329323,1.147692,-2.160769,1
-0.3146981,0.712269,-2.408208,-0.4079191,0.9196128,-2.270125,-0.3299734,1.153742,-2.165643,1
-0.3086792,0.7155417,-2.408338,-0.3994273,0.9234915,-2.269521,-0.3223715,1.157973,-2.16517,1
-0.3091141,0.7177587,-2.40731,-0.3960081,0.9281909,-2.269774,-0.3193579,1.163454,-2.166893,1
-0.3068884,0.7190861,-2.40829,-0.3909372,0.9297325,-2.269321,-0.3123561,1.164819,-2.167499,1
-0.3076749,0.7195901,-2.405254,-0.3870205,0.9309519,-2.264616,-0.303251,1.16471,-2.163877,1
-0.3075916,0.720245,-2.403418,-0.3845536,0.9318144,-2.261771,-0.2979554,1.165037,-2.16219,1
-0.3049623,0.7203655,-2.403286,-0.3810863,0.9317934,-2.260977,-0.2932265,1.164908,-2.162254,1
-0.3029,0.7218725,-2.401542,-0.3786117,0.9332716,-2.25897,-0.290115,1.166403,-2.160857,1
-0.3060586,0.7222649,-2.398977,-0.3804619,0.9338136,-2.255939,-0.2914492,1.166673,-2.157645,1
-0.3056759,0.7233781,-2.400952,-0.3792858,0.9356929,-2.258641,-0.2901337,1.168598,-2.160582,1
-0.3028869,0.724255,-2.400862,-0.3770267,0.9359794,-2.257947,-0.2875325,1.168755,-2.159894,1
-0.3054817,0.7224488,-2.401676,-0.3790582,0.9348898,-2.259536,-0.2897204,1.167918,-2.161941,1
-0.3045906,0.7216783,-2.401912,-0.3785626,0.9337763,-2.259466,-0.2899303,1.16715,-2.162053,1
-0.3081481,0.721779,-2.401853,-0.3839383,0.9340327,-2.260599,-0.2985246,1.168267,-2.16238,1
-0.3110942,0.7233207,-2.403115,-0.3879282,0.9356991,-2.262615,-0.3059354,1.170457,-2.162744,1
-0.3106855,0.723989,-2.411528,-0.3903553,0.9364116,-2.272683,-0.3132563,1.172346,-2.171692,1
-0.30797,0.7220333,-2.412089,-0.3919698,0.9330086,-2.27359,-0.3179442,1.169386,-2.171345,1
-0.3123925,0.7192976,-2.411492,-0.3984463,0.9291362,-2.272527,-0.3238043,1.164815,-2.169123,1
-0.3154845,0.7164412,-2.412116,-0.4045032,0.9245505,-2.272421,-0.326971,1.158756,-2.167804,1
-0.3148706,0.7131369,-2.411924,-0.4084058,0.9183915,-2.270962,-0.3283317,1.151207,-2.165162,1
-0.3149195,0.7129636,-2.412858,-0.4129625,0.9159205,-2.271632,-0.3332218,1.148096,-2.164188,1
-0.3132595,0.7144463,-2.416386,-0.4170606,0.9153359,-2.276324,-0.3416317,1.148364,-2.167619,1
-0.3138111,0.7117822,-2.412791,-0.4234714,0.910602,-2.274249,-0.351366,1.143852,-2.16378,1
-0.3185176,0.7093878,-2.416502,-0.4319457,0.9064128,-2.27843,-0.3613019,1.139497,-2.166673,1
-0.320848,0.7060523,-2.411707,-0.4393143,0.8997145,-2.27311,-0.3655854,1.130758,-2.159131,1
-0.3223016,0.7017773,-2.411649,-0.4449212,0.8925571,-2.272667,-0.3686088,1.122193,-2.157549,1
-0.3243995,0.700765,-2.416325,-0.4521659,0.8895898,-2.279324,-0.3789021,1.119686,-2.163149,1
-0.3220775,0.6979901,-2.413347,-0.4570427,0.8816566,-2.276236,-0.3860485,1.111409,-2.15799,1
-0.3266537,0.6976435,-2.418513,-0.4669821,0.8799571,-2.285028,-0.4016853,1.110555,-2.165156,1
-0.3247878,0.6967171,-2.425756,-0.4733897,0.874514,-2.295163,-0.4116241,1.103406,-2.170256,1
-0.3294204,0.6938623,-2.430905,-0.4838053,0.869845,-2.304636,-0.4235592,1.097884,-2.177446,1
-0.3266562,0.6942409,-2.436339,-0.4878697,0.8663357,-2.313285,-0.4304465,1.092846,-2.182122,1
-0.3257717,0.6930107,-2.44318,-0.4939814,0.8607972,-2.32359,-0.4403755,1.085878,-2.188411,1
-0.3282477,0.6908304,-2.445934,-0.5023507,0.8532144,-2.327325,-0.4530766,1.078407,-2.190691,1
-0.3283619,0.6885008,-2.445299,-0.5065274,0.8464509,-2.326735,-0.4559284,1.070769,-2.189151,1
-0.3306912,0.6855185,-2.443609,-0.5124921,0.8391293,-2.324863,-0.4575137,1.061653,-2.186051,1
-0.3338091,0.6827284,-2.444829,-0.5207558,0.8310755,-2.327388,-0.4689017,1.05447,-2.188771,1
-0.3304126,0.6793289,-2.443672,-0.5228444,0.8227699,-2.329028,-0.4761611,1.047061,-2.190024,1
-0.3323506,0.6762705,-2.446991,-0.5298654,0.8142145,-2.334262,-0.4863977,1.038404,-2.194055,1
-0.33482,0.6753491,-2.447925,-0.5353202,0.8090307,-2.335331,-0.49216,1.032163,-2.193353,1
-0.3365493,0.672428,-2.45072,-0.539148,0.8025432,-2.337705,-0.4943129,1.02415,-2.193871,1
-0.3405522,0.6696545,-2.450188,-0.5459588,0.7948611,-2.336698,-0.5004838,1.015936,-2.192246,1
-0.3390371,0.6679543,-2.447585,-0.54887,0.7864243,-2.334964,-0.5047185,1.006925,-2.189229,1
-0.3426149,0.6657194,-2.456327,-0.5559599,0.7780641,-2.344028,-0.5127323,0.997731,-2.196766,1
-0.3417268,0.6647741,-2.457629,-0.558745,0.7724542,-2.347826,-0.5168008,0.9906857,-2.198079,1
-0.3486916,0.6628293,-2.460104,-0.5684336,0.7661582,-2.351544,-0.5254603,0.98395,-2.20145,1
-0.3459938,0.6615102,-2.457013,-0.5697726,0.757815,-2.350256,-0.5305927,0.9748754,-2.198078,1
-0.3484821,0.6593319,-2.455798,-0.5760005,0.7480703,-2.350397,-0.5391101,0.9651224,-2.197636,1
-0.3478208,0.6564135,-2.456926,-0.5775717,0.7409118,-2.352891,-0.5400887,0.9565997,-2.198353,1
-0.3480976,0.6545349,-2.451203,-0.5794621,0.734394,-2.34708,-0.5404225,0.9491981,-2.191698,1
-0.3476517,0.6502424,-2.449476,-0.5828571,0.7252156,-2.350451,-0.5448974,0.938555,-2.192801,1
-0.3476517,0.6502424,-2.449476,-0.5828571,0.7252156,-2.350451,-0.5448974,0.938555,-2.192801,1
-0.3466251,0.6497701,-2.452113,-0.5838065,0.7177667,-2.352765,-0.5457301,0.9312886,-2.19539,1
-0.3470649,0.6463564,-2.451927,-0.589174,0.7002764,-2.355883,-0.5494341,0.910619,-2.194684,1
-0.3470649,0.6463564,-2.451927,-0.589174,0.7002764,-2.355883,-0.5494341,0.910619,-2.194684,1
-0.3465205,0.6427819,-2.437118,-0.5892988,0.6928798,-2.340695,-0.5465858,0.9018102,-2.178423,1
-0.3463397,0.6408026,-2.431288,-0.5904859,0.6854137,-2.335627,-0.5475882,0.8932884,-2.172054,1
-0.3479069,0.6423054,-2.446392,-0.5936905,0.6817867,-2.352689,-0.5525454,0.8891477,-2.188018,1
-0.3485993,0.6402283,-2.443444,-0.5966388,0.6699969,-2.352128,-0.5584524,0.8765642,-2.185754,1
-0.3518735,0.6386037,-2.443309,-0.6016269,0.6577511,-2.353837,-0.5660833,0.8624816,-2.184632,1
-0.3518735,0.6386037,-2.443309,-0.6016269,0.6577511,-2.353837,-0.5660833,0.8624816,-2.184632,1
-0.3510931,0.6390755,-2.441419,-0.6014426,0.6550552,-2.352998,-0.5667281,0.8590467,-2.182731,1
-0.3507718,0.6387626,-2.441555,-0.6015983,0.6511158,-2.353908,-0.5688534,0.854327,-2.182323,1
-0.3501441,0.6374854,-2.441496,-0.601837,0.6472897,-2.356039,-0.5716383,0.8503944,-2.183862,1
-0.3518727,0.63835,-2.444373,-0.6041247,0.6440461,-2.360201,-0.5766809,0.8455727,-2.185724,1
-0.3493373,0.6390409,-2.447194,-0.6024495,0.6423955,-2.365515,-0.5793448,0.8434198,-2.189835,1
-0.349605,0.6379105,-2.448683,-0.6033743,0.6369889,-2.369004,-0.5851944,0.837207,-2.19183,1
-0.351055,0.6372356,-2.448387,-0.6054056,0.6331427,-2.370685,-0.591296,0.8326431,-2.192335,1
-0.3503734,0.637491,-2.445606,-0.6052982,0.6300909,-2.37006,-0.5950915,0.8287091,-2.190464,1
-0.3498204,0.6381769,-2.440723,-0.6050286,0.6270812,-2.366601,-0.5980392,0.8249389,-2.186013,1
-0.348341,0.6387227,-2.451585,-0.6039346,0.6274816,-2.378825,-0.5997227,0.8255366,-2.198368,1
-0.3496105,0.6376473,-2.446841,-0.6052661,0.6259493,-2.374372,-0.6021712,0.8239076,-2.193786,1
-0.3485685,0.6363362,-2.448357,-0.6044295,0.6252859,-2.376513,-0.6027691,0.8236793,-2.196387,1
-0.3492761,0.6356063,-2.446354,-0.605298,0.6235043,-2.375257,-0.6044122,0.8217772,-2.194992,1
-0.3491783,0.6362394,-2.44888,-0.6053504,0.6241352,-2.378326,-0.6048164,0.8227934,-2.198485,1
-0.3490502,0.6361765,-2.445624,-0.6052397,0.6244277,-2.375074,-0.6051341,0.8232746,-2.19544,1
-0.3490207,0.6363995,-2.438104,-0.6050045,0.6259419,-2.366611,-0.6034018,0.8253459,-2.187603,1
-0.3492476,0.6375036,-2.441149,-0.6047814,0.6302395,-2.367676,-0.6005411,0.8316833,-2.19101,1
-0.3481305,0.6396236,-2.441604,-0.6035177,0.6353543,-2.36739,-0.5992945,0.8373752,-2.191384,1
-0.3482157,0.6408674,-2.441854,-0.6031029,0.6390113,-2.365844,-0.5968042,0.8415199,-2.190461,1
-0.3467865,0.6408216,-2.439137,-0.6014405,0.6420651,-2.362337,-0.5932684,0.8447359,-2.18722,1
-0.3462548,0.6427409,-2.45048,-0.6003028,0.6480702,-2.371869,-0.5898721,0.8521124,-2.198472,1
-0.3466895,0.6414979,-2.449718,-0.5999075,0.6529633,-2.369109,-0.5859883,0.8590237,-2.198365,1
-0.3461263,0.6435964,-2.443101,-0.5984715,0.6590502,-2.360447,-0.5817589,0.8667401,-2.191942,1
-0.3473152,0.6472999,-2.450241,-0.5980392,0.6713328,-2.364752,-0.5758638,0.8794523,-2.197411,1
-0.344427,0.6486642,-2.452186,-0.5939304,0.6790122,-2.365148,-0.5689288,0.8873946,-2.198535,1
-0.3461438,0.6489223,-2.453218,-0.5941085,0.6844278,-2.363767,-0.5655831,0.8931383,-2.198133,1
-0.3443081,0.6511987,-2.447149,-0.5907296,0.6927863,-2.35607,-0.5607657,0.9035456,-2.193309,1
-0.3436279,0.6544139,-2.454704,-0.5871534,0.7075766,-2.361873,-0.5542086,0.919738,-2.201529,1
-0.3429387,0.6567236,-2.447141,-0.5848755,0.7146353,-2.353007,-0.5503837,0.926251,-2.192267,1
-0.3424212,0.656342,-2.444742,-0.5816435,0.721518,-2.348444,-0.5460861,0.9347755,-2.190124,1
-0.3418534,0.658572,-2.447969,-0.5781493,0.7317091,-2.350174,-0.5422403,0.9468426,-2.194494,1
-0.3411405,0.6620864,-2.448625,-0.5739232,0.7431964,-2.348716,-0.5365842,0.9581382,-2.193107,1
-0.3377975,0.6650634,-2.447255,-0.567028,0.7530793,-2.345005,-0.5281922,0.9692487,-2.191477,1
-0.3359311,0.6677421,-2.449651,-0.5628542,0.760394,-2.346356,-0.5282771,0.9781398,-2.194042,1
-0.3358555,0.6694096,-2.444927,-0.55844,0.769277,-2.338949,-0.5188311,0.9872527,-2.188198,1
-0.3357409,0.6713508,-2.441524,-0.552901,0.7792723,-2.33224,-0.5074826,0.9972981,-2.183209,1
-0.3330608,0.6732453,-2.444568,-0.5464464,0.7876533,-2.33445,-0.4995781,1.006949,-2.187751,1
-0.3324587,0.6746974,-2.446455,-0.5421572,0.7953935,-2.335968,-0.4969194,1.017148,-2.192487,1
-0.3316433,0.6772944,-2.441256,-0.5372572,0.8048414,-2.330787,-0.4915527,1.027323,-2.188585,1
-0.3293901,0.6781693,-2.436709,-0.5310929,0.8117445,-2.326155,-0.4840768,1.034005,-2.184035,1
-0.3280253,0.6796653,-2.428385,-0.524755,0.8185344,-2.315419,-0.4743755,1.040955,-2.174708,1
-0.3279704,0.6824183,-2.430009,-0.5192487,0.8266538,-2.314436,-0.4663158,1.050165,-2.176417,1
-0.3277305,0.6860565,-2.428495,-0.5126991,0.8377199,-2.312162,-0.4591027,1.061975,-2.175615,1
-0.3229246,0.6893138,-2.429639,-0.5043434,0.8463416,-2.314843,-0.4524111,1.070641,-2.177727,1
-0.321331,0.6923124,-2.430229,-0.4990695,0.8531858,-2.315002,-0.4473444,1.078519,-2.179511,1
-0.3240933,0.6906826,-2.422834,-0.4964887,0.8559264,-2.30569,-0.4404082,1.0819,-2.173028,1
-0.3211029,0.6945223,-2.42813,-0.4883191,0.8628954,-2.307973,-0.4292976,1.089461,-2.177617,1
-0.3194243,0.6961409,-2.425604,-0.4809092,0.8686523,-2.303494,-0.4210113,1.097161,-2.176986,1
-0.3201496,0.699632,-2.423131,-0.475475,0.8779291,-2.301342,-0.4159777,1.107302,-2.176215,1
-0.3175939,0.7025203,-2.422362,-0.4686585,0.8838282,-2.299661,-0.4089879,1.11387,-2.175853,1
-0.3172636,0.7011045,-2.420182,-0.461744,0.8854784,-2.294165,-0.3951014,1.115304,-2.173553,1
-0.3193417,0.7007626,-2.4124,-0.4582537,0.8869437,-2.282829,-0.3847076,1.115694,-2.1642,1
-0.3152642,0.7049273,-2.410986,-0.4505216,0.8921946,-2.279135,-0.3758992,1.120993,-2.161274,1
-0.3137777,0.7071622,-2.412188,-0.4434966,0.898491,-2.280602,-0.3712086,1.129318,-2.165269,1
-0.3093238,0.710453,-2.41615,-0.4350597,0.9042326,-2.284284,-0.3664681,1.136463,-2.169512,1
-0.3100465,0.7112167,-2.415426,-0.4299901,0.9074769,-2.281844,-0.3592432,1.139807,-2.168592,1
-0.3138205,0.7088259,-2.412803,-0.4269586,0.9079649,-2.277555,-0.3513722,1.140105,-2.167075,1
-0.3064959,0.710426,-2.410523,-0.4164255,0.909965,-2.273235,-0.3375478,1.141507,-2.163804,1
-0.3064815,0.7126663,-2.411216,-0.4109434,0.915553,-2.274565,-0.3325079,1.148703,-2.168277,1
-0.3075721,0.7150526,-2.41325,-0.4072916,0.9209855,-2.277618,-0.3313274,1.155851,-2.17333,1
-0.3032365,0.7191352,-2.409108,-0.4000538,0.9267809,-2.273985,-0.3264145,1.162898,-2.170863,1
-0.299534,0.721576,-2.409294,-0.3941314,0.9303664,-2.274363,-0.3215757,1.167064,-2.171803,1
-0.3049641,0.7233371,-2.407939,-0.3943392,0.9345674,-2.273245,-0.3197106,1.171026,-2.171626,1
-0.3002816,0.7240299,-2.405057,-0.3872151,0.935206,-2.268691,-0.3107725,1.171346,-2.167684,1
-0.3039222,0.723938,-2.402484,-0.3855535,0.9359814,-2.2642,-0.3040757,1.171021,-2.16457,1
-0.3007588,0.723978,-2.400138,-0.3806868,0.9356896,-2.260359,-0.2968784,1.170306,-2.161669,1
-0.3006516,0.7233126,-2.401951,-0.3779793,0.9354962,-2.261427,-0.2923574,1.169819,-2.1636,1
-0.2975848,0.7237272,-2.39976,-0.374255,0.935212,-2.25783,-0.2871959,1.16919,-2.160446,1
-0.2929398,0.7262039,-2.399823,-0.3696424,0.937407,-2.257491,-0.283215,1.171544,-2.159928,1
-0.2958654,0.7243138,-2.401945,-0.3705474,0.936765,-2.260398,-0.2840192,1.171286,-2.163852,1
-0.2949126,0.7259365,-2.400856,-0.3675731,0.9394823,-2.259906,-0.2818376,1.174598,-2.164103,1
-0.2939121,0.7241852,-2.400317,-0.3638841,0.939256,-2.260327,-0.2776856,1.174736,-2.165844,1
-0.2935942,0.7235949,-2.398854,-0.3624619,0.9386075,-2.258229,-0.276645,1.174341,-2.164031,1
-0.2976215,0.7231932,-2.401209,-0.3645011,0.9389313,-2.260736,-0.27894,1.174855,-2.166782,1
-0.2966539,0.7235909,-2.402148,-0.364263,0.939711,-2.262614,-0.2790978,1.175729,-2.168535,1
-0.2933316,0.7231981,-2.400578,-0.3629566,0.9381179,-2.260185,-0.2768495,1.173604,-2.165632,1
-0.2983595,0.7241472,-2.399184,-0.3681711,0.9382412,-2.257627,-0.2796643,1.172474,-2.16218,1
-0.2944577,0.7246928,-2.403045,-0.3663797,0.9383057,-2.261817,-0.2775829,1.172529,-2.166618,1
-0.2938383,0.7257233,-2.403843,-0.3693773,0.9380046,-2.262496,-0.2832061,1.172774,-2.166235,1
-0.2967869,0.725948,-2.409091,-0.3750452,0.9389801,-2.270378,-0.291955,1.174615,-2.173525,1
-0.2997311,0.722737,-2.409258,-0.3819243,0.9356501,-2.272653,-0.3034602,1.172202,-2.17419,1
-0.2993963,0.7213079,-2.416231,-0.3870922,0.9311208,-2.278258,-0.3110456,1.167102,-2.176581,1
-0.2985016,0.7190997,-2.416193,-0.393262,0.9241153,-2.275702,-0.3144932,1.157748,-2.170727,1
-0.3020009,0.715659,-2.418839,-0.4028409,0.9174157,-2.277864,-0.3218309,1.149511,-2.171198,1
-0.3018213,0.7125782,-2.418036,-0.4070054,0.9121963,-2.277191,-0.325074,1.143266,-2.169014,1
-0.304099,0.7117403,-2.417624,-0.416301,0.9085974,-2.278316,-0.3371103,1.139438,-2.167637,1
-0.3078731,0.708581,-2.418759,-0.4262649,0.9031523,-2.281377,-0.3500089,1.134058,-2.168791,1
-0.3128366,0.7038302,-2.419142,-0.4379871,0.8931159,-2.280374,-0.3608284,1.122519,-2.165355,1
-0.3158437,0.6955549,-2.413419,-0.4429989,0.8836462,-2.274848,-0.3624224,1.112588,-2.161264,1
-0.3150089,0.6942374,-2.416718,-0.4471608,0.8778059,-2.276764,-0.3646935,1.105069,-2.161183,1
-0.3139137,0.6956205,-2.424793,-0.4541724,0.8759432,-2.288558,-0.3773031,1.103454,-2.169655,1
-0.3155367,0.6949003,-2.427227,-0.4626217,0.8722229,-2.294294,-0.3897176,1.099036,-2.17162,1
-0.3168078,0.6938931,-2.431272,-0.4702255,0.8677196,-2.300904,-0.3994218,1.093275,-2.17473,1
-0.3169671,0.6901109,-2.432875,-0.4768184,0.8594747,-2.304376,-0.4061158,1.083264,-2.17504,1
-0.3183458,0.6865942,-2.438054,-0.4841785,0.8531206,-2.313487,-0.4179569,1.076556,-2.181201,1
-0.3231966,0.6839498,-2.443156,-0.4947072,0.847286,-2.322103,-0.4346112,1.070969,-2.187334,1
-0.3195777,0.6835176,-2.446316,-0.4971661,0.8412562,-2.326611,-0.441085,1.064385,-2.189218,1
-0.32252,0.6810871,-2.440904,-0.5046937,0.8340797,-2.321932,-0.4481174,1.056113,-2.182976,1
-0.3242953,0.6799884,-2.441858,-0.51052,0.8273768,-2.322085,-0.4538538,1.049645,-2.183542,1
-0.3275023,0.6773847,-2.445711,-0.5172551,0.8210995,-2.327016,-0.4613344,1.043497,-2.188378,1
-0.3260392,0.6755543,-2.452038,-0.5220497,0.8126516,-2.335708,-0.4689695,1.033375,-2.193328,1
-0.327557,0.6744983,-2.454089,-0.5279605,0.8070842,-2.340037,-0.4765816,1.026761,-2.195432,1
-0.3309501,0.6712165,-2.450005,-0.5342917,0.800193,-2.33702,-0.4843246,1.019647,-2.191584,1
-0.3310719,0.6694772,-2.449329,-0.5376852,0.7938029,-2.337068,-0.489252,1.013552,-2.191558,1
-0.3327445,0.6653945,-2.447058,-0.5422573,0.7846297,-2.334649,-0.492568,1.004287,-2.189424,1
-0.3330796,0.6636457,-2.451524,-0.54585,0.7773405,-2.339494,-0.4948095,0.9949725,-2.191713,1
-0.3361678,0.6619177,-2.449638,-0.551362,0.7707948,-2.337452,-0.4987143,0.9867587,-2.187799,1
-0.3357571,0.6610298,-2.449156,-0.5537599,0.7645398,-2.337313,-0.4989117,0.9794719,-2.186965,1
-0.3401554,0.6606992,-2.45216,-0.5611712,0.7596282,-2.342098,-0.5078106,0.9750615,-2.191933,1
-0.3395473,0.6601865,-2.456975,-0.5649191,0.7516086,-2.349281,-0.517037,0.9665771,-2.196625,1
-0.3399531,0.659291,-2.458869,-0.5695551,0.7426602,-2.353602,-0.5254142,0.9556794,-2.197133,1
-0.3426976,0.6571901,-2.461027,-0.5741178,0.7376308,-2.357477,-0.5304832,0.9501583,-2.2002,1
-0.3413741,0.656481,-2.463605,-0.5743577,0.7338271,-2.361211,-0.5302483,0.9453039,-2.202654,1
-0.3414519,0.6554803,-2.458736,-0.5766379,0.7273369,-2.357382,-0.5329672,0.9383548,-2.198094,1
-0.3426504,0.6525963,-2.458884,-0.5799519,0.717486,-2.357762,-0.5365509,0.9285365,-2.198443,1
-0.3435858,0.6505547,-2.456174,-0.5838434,0.7076847,-2.357376,-0.5405738,0.9168215,-2.195518,1
